State,LGA,Year,Month,Suspected_Cases,Confirmed_Cases,Deaths,Death_Rate_Percentage,Latitude,Longitude,Classification
Katsina,Bindawa,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Bindawa,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Bindawa,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Bindawa,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Charanchi,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Charanchi,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Charanchi,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Charanchi,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Charanchi,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Charanchi,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Charanchi,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Charanchi,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Charanchi,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Charanchi,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Charanchi,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Charanchi,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dandume,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dandume,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dandume,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dandume,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dandume,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dandume,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dandume,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dandume,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dandume,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dandume,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dandume,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dandume,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Danja,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Danja,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Danja,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Danja,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Danja,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Danja,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Danja,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Danja,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Danja,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Danja,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Danja,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Danja,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dan Musa,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dan Musa,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dan Musa,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dan Musa,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dan Musa,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dan Musa,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dan Musa,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dan Musa,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dan Musa,2021,September,1771,325,70,3.95%,12.9806,7.6171,Sporadic Contagion
Katsina,Dan Musa,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dan Musa,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dan Musa,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Daura,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Daura,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Daura,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Daura,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Daura,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Daura,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Daura,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Daura,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Daura,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Daura,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Daura,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Daura,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dutsin Ma,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dutsin Ma,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dutsin Ma,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dutsin Ma,2021,April,89,28,2,2.25%,12.9806,7.6171,Sporadic Contagion
Katsina,Dutsin Ma,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dutsin Ma,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dutsin Ma,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dutsin Ma,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dutsin Ma,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dutsin Ma,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dutsin Ma,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Dutsin Ma,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Faskari,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Faskari,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Faskari,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Faskari,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Faskari,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Faskari,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Faskari,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Faskari,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Faskari,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Faskari,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Faskari,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Faskari,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Funtua,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Funtua,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Funtua,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Funtua,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Funtua,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Funtua,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Funtua,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Funtua,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Funtua,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Funtua,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Funtua,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Funtua,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Ingawa,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Ingawa,2021,February,32,7,1,3.12%,12.9806,7.6171,Sporadic Contagion
Katsina,Ingawa,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Ingawa,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Ingawa,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Ingawa,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Ingawa,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Ingawa,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Ingawa,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Ingawa,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Ingawa,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Ingawa,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Jibia,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Jibia,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Jibia,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Jibia,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Jibia,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Jibia,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Jibia,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Jibia,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Jibia,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Jibia,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Jibia,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Jibia,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kafur,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kafur,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kafur,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kafur,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kafur,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kafur,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kafur,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kafur,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kafur,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kafur,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kafur,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kafur,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kaita,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kaita,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kaita,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kaita,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kaita,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kaita,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kaita,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kaita,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kaita,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kaita,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kaita,2021,November,141,25,5,3.55%,12.9806,7.6171,Sporadic Contagion
Katsina,Kaita,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankara,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankara,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankara,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankara,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankara,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankara,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankara,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankara,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankara,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankara,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankara,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankara,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankia,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankia,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankia,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankia,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankia,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankia,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankia,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankia,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankia,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankia,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankia,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kankia,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Katsina,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Katsina,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Katsina,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Katsina,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Katsina,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Katsina,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Katsina,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Katsina,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Katsina,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Katsina,2021,October,44,13,1,2.27%,12.9806,7.6171,Sporadic Contagion
Katsina,Katsina,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Katsina,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kurfi,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kurfi,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kurfi,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kurfi,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kurfi,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kurfi,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kurfi,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kurfi,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kurfi,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kurfi,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kurfi,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kurfi,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kusada,2021,January,117,18,2,1.71%,12.9806,7.6171,Sporadic Contagion
Katsina,Kusada,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kusada,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kusada,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kusada,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kusada,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kusada,2021,July,1468,361,62,4.22%,12.9806,7.6171,Sporadic Contagion
Katsina,Kusada,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kusada,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kusada,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kusada,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Kusada,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mai'Adua,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mai'Adua,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mai'Adua,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mai'Adua,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mai'Adua,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mai'Adua,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mai'Adua,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mai'Adua,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mai'Adua,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mai'Adua,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mai'Adua,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mai'Adua,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Malumfashi,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Malumfashi,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Malumfashi,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Malumfashi,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Malumfashi,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Malumfashi,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Malumfashi,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Malumfashi,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Malumfashi,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Malumfashi,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Malumfashi,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Malumfashi,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mani,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mani,2021,February,60,10,1,1.67%,12.9806,7.6171,Sporadic Contagion
Katsina,Mani,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mani,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mani,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mani,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mani,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mani,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mani,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mani,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mani,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mani,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mashi,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mashi,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mashi,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mashi,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mashi,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mashi,2021,June,950,214,35,3.68%,12.9806,7.6171,Sporadic Contagion
Katsina,Mashi,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mashi,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mashi,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mashi,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mashi,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Mashi,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Matazu,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Matazu,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Matazu,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Matazu,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Matazu,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Matazu,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Matazu,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Matazu,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Matazu,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Matazu,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Matazu,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Matazu,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Musawa,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Musawa,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Musawa,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Musawa,2021,April,44,7,1,2.27%,12.9806,7.6171,Sporadic Contagion
Katsina,Musawa,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Musawa,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Musawa,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Musawa,2021,August,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Musawa,2021,September,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Musawa,2021,October,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Musawa,2021,November,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Musawa,2021,December,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Rimi,2021,January,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Rimi,2021,February,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Rimi,2021,March,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Rimi,2021,April,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Rimi,2021,May,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Rimi,2021,June,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
Katsina,Rimi,2021,July,0,0,0,0.00%,12.9806,7.6171,Zero Reporting Baseline
